date,rainfall_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,soil_moisture_pct,evaporation_mm,previous_flow_m3s,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,flow_lag_1,flow_lag_2,flow_lag_3,runoff_m3s
2010-07-22,29.38,18.72,94.3,1002.18,10.74,8.0,8.59,34.55,0.0,0.0,0.0,34.55,40.27,48.98,41.95
2010-07-23,0.0,18.71,91.22,1011.18,13.66,8.0,7.91,41.95,29.38,0.0,0.0,41.95,34.55,40.27,44.95
2010-07-24,0.0,12.7,69.91,1016.22,8.33,8.0,6.72,44.95,0.0,29.38,0.0,44.95,41.95,34.55,45.72
2010-07-25,0.0,13.87,89.0,1012.66,5.19,8.0,6.83,45.72,0.0,0.0,29.38,45.72,44.95,41.95,39.42
2010-07-26,0.0,17.57,75.01,1013.08,10.24,8.0,6.85,39.42,0.0,0.0,0.0,39.42,45.72,44.95,33.99
2010-07-27,17.44,17.63,78.59,1011.9,11.08,8.0,6.53,33.99,0.0,0.0,0.0,33.99,39.42,45.72,38.47
2010-07-28,0.0,17.71,77.12,1015.51,9.08,8.0,7.42,38.47,17.44,0.0,0.0,38.47,33.99,39.42,44.1
2010-07-29,17.4,26.13,72.82,1003.63,15.16,8.0,8.43,44.1,0.0,17.44,0.0,44.1,38.47,33.99,42.01
2010-07-30,20.03,18.0,84.2,1002.19,1.3,8.0,7.01,42.01,17.4,0.0,17.44,42.01,44.1,38.47,45.63
2010-07-31,0.0,19.48,78.06,1009.14,13.92,8.0,5.93,45.63,20.03,17.4,0.0,45.63,42.01,44.1,43.16
2010-08-01,0.0,19.11,73.71,998.43,12.77,8.0,7.29,43.16,0.0,20.03,17.4,43.16,45.63,42.01,35.78
2010-08-02,0.0,18.43,67.78,1015.44,11.6,8.0,7.72,35.78,0.0,0.0,20.03,35.78,43.16,45.63,28.7
2010-08-03,0.0,16.1,70.51,1015.45,0.5,8.0,5.04,28.7,0.0,0.0,0.0,28.7,35.78,43.16,26.57
2010-08-04,8.31,18.87,65.14,1007.24,14.49,8.0,9.15,26.57,0.0,0.0,0.0,26.57,28.7,35.78,30.19
2010-08-05,48.7,15.12,76.57,1007.61,6.41,8.0,6.51,30.19,8.31,0.0,0.0,30.19,26.57,28.7,49.49
2010-08-06,19.08,16.55,67.96,1009.17,8.22,8.0,6.28,49.49,48.7,8.31,0.0,49.49,30.19,26.57,63.03
2010-08-07,0.0,16.01,74.32,1009.85,9.4,8.0,7.1,63.03,19.08,48.7,8.31,63.03,49.49,30.19,61.91
2010-08-08,27.44,17.52,85.62,1010.29,11.43,8.0,6.18,61.91,0.0,19.08,48.7,61.91,63.03,49.49,58.98
2010-08-09,0.0,23.19,84.27,1012.51,12.24,8.0,8.49,58.98,27.44,0.0,19.08,58.98,61.91,63.03,58.7
2010-08-10,15.95,12.83,75.49,1008.92,13.12,8.0,8.17,58.7,0.0,27.44,0.0,58.7,58.98,61.91,66.32
2010-08-11,0.0,19.31,74.95,1014.57,12.86,8.0,7.66,66.32,15.95,0.0,27.44,66.32,58.7,58.98,64.9
2010-08-12,0.0,13.65,88.56,1012.15,10.89,8.0,6.79,64.9,0.0,15.95,0.0,64.9,66.32,58.7,58.7
2010-08-13,0.0,16.6,78.88,1006.95,11.46,8.0,6.35,58.7,0.0,0.0,15.95,58.7,64.9,66.32,51.93
2010-08-14,15.04,20.6,72.78,1016.73,6.18,8.0,6.33,51.93,0.0,0.0,0.0,51.93,58.7,64.9,56.93
2010-08-15,0.0,18.13,64.92,1003.33,7.37,8.0,7.72,56.93,15.04,0.0,0.0,56.93,51.93,58.7,50.67
2010-08-16,0.0,15.38,77.49,1009.73,13.13,8.0,7.28,50.67,0.0,15.04,0.0,50.67,56.93,51.93,44.81
2010-08-17,0.0,16.38,80.37,1015.1,12.93,8.0,9.23,44.81,0.0,0.0,15.04,44.81,50.67,56.93,33.13
2010-08-18,0.0,19.97,69.97,1006.72,12.53,8.0,8.29,33.13,0.0,0.0,0.0,33.13,44.81,50.67,30.78
2010-08-19,20.45,16.55,76.25,1011.96,8.2,8.0,5.86,30.78,0.0,0.0,0.0,30.78,33.13,44.81,33.93
2010-08-20,0.0,19.02,71.49,1013.2,13.19,8.0,9.66,33.93,20.45,0.0,0.0,33.93,30.78,33.13,32.9
2010-08-21,0.0,18.7,72.57,1006.26,5.94,8.0,5.54,32.9,0.0,20.45,0.0,32.9,33.93,30.78,33.79
2010-08-22,0.0,17.06,56.26,1010.27,13.77,8.0,7.45,33.79,0.0,0.0,20.45,33.79,32.9,33.93,27.11
2010-08-23,0.0,24.16,71.94,1009.93,9.09,8.0,7.9,27.11,0.0,0.0,0.0,27.11,33.79,32.9,25.6
2010-08-24,22.7,20.49,80.09,1008.03,15.89,8.0,8.58,25.6,0.0,0.0,0.0,25.6,27.11,33.79,33.98
2010-08-25,20.68,13.95,68.7,1022.38,4.67,8.0,5.49,33.98,22.7,0.0,0.0,33.98,25.6,27.11,41.87
2010-08-26,14.05,19.59,73.3,1007.13,16.17,8.0,8.32,41.87,20.68,22.7,0.0,41.87,33.98,25.6,52.54
2010-08-27,0.0,17.58,67.45,1016.05,8.73,8.0,8.07,52.54,14.05,20.68,22.7,52.54,41.87,33.98,51.17
2010-08-28,31.01,21.47,75.08,1009.14,8.67,8.0,8.46,51.17,0.0,14.05,20.68,51.17,52.54,41.87,62.25
2010-08-29,0.0,17.47,70.85,1005.75,10.68,8.0,8.72,62.25,31.01,0.0,14.05,62.25,51.17,52.54,58.82
2010-08-30,0.0,19.28,65.59,1011.78,7.56,8.0,6.33,58.82,0.0,31.01,0.0,58.82,62.25,51.17,57.53
2010-08-31,0.0,20.94,81.3,1014.59,9.75,8.0,7.69,57.53,0.0,0.0,31.01,57.53,58.82,62.25,49.39
2010-09-01,7.4,21.96,78.28,1016.03,7.42,8.0,7.6,49.39,0.0,0.0,0.0,49.39,57.53,58.82,47.74
2010-09-02,18.44,16.91,67.35,1019.32,7.55,8.0,5.29,47.74,7.4,0.0,0.0,47.74,49.39,57.53,52.48
2010-09-03,0.0,19.19,74.87,1026.32,11.7,8.0,7.34,52.48,18.44,7.4,0.0,52.48,47.74,49.39,49.36
2010-09-04,6.24,18.95,74.95,1012.92,6.84,8.0,7.27,49.36,0.0,18.44,7.4,49.36,52.48,47.74,46.77
2010-09-05,36.11,18.62,75.48,1008.44,7.31,8.0,6.74,46.77,6.24,0.0,18.44,46.77,49.36,52.48,56.84
2010-09-06,8.71,24.79,58.93,1014.1,5.2,8.0,6.76,56.84,36.11,6.24,0.0,56.84,46.77,49.36,61.9
2010-09-07,0.0,21.5,77.63,1010.59,8.24,8.0,7.6,61.9,8.71,36.11,6.24,61.9,56.84,46.77,62.55
2010-09-08,0.0,17.46,66.4,1016.64,14.59,8.0,8.84,62.55,0.0,8.71,36.11,62.55,61.9,56.84,56.92
2010-09-09,6.96,23.02,67.68,1005.61,7.04,8.0,7.5,56.92,0.0,0.0,8.71,56.92,62.55,61.9,42.52
2010-09-10,0.0,26.15,88.44,1024.02,7.44,8.0,5.91,42.52,6.96,0.0,0.0,42.52,56.92,62.55,41.69
2010-09-11,46.29,23.55,71.89,1016.54,10.68,8.0,8.88,41.69,0.0,6.96,0.0,41.69,42.52,56.92,58.38
2010-09-12,0.0,17.29,66.87,1003.93,8.7,8.0,5.93,58.38,46.29,0.0,6.96,58.38,41.69,42.52,64.75
2010-09-13,37.59,19.99,53.93,1008.89,17.8,8.0,7.74,64.75,0.0,46.29,0.0,64.75,58.38,41.69,81.29
2010-09-14,0.0,24.49,78.89,1016.6,9.43,8.0,8.0,81.29,37.59,0.0,46.29,81.29,64.75,58.38,77.58
2010-09-15,12.51,19.67,59.54,1018.48,11.17,8.0,7.84,77.58,0.0,37.59,0.0,77.58,81.29,64.75,73.95
2010-09-16,0.0,22.67,61.72,1006.33,13.3,8.0,7.74,73.95,12.51,0.0,37.59,73.95,77.58,81.29,73.9
2010-09-17,68.93,23.62,66.22,1016.34,13.24,8.0,8.92,73.9,0.0,12.51,0.0,73.9,73.95,77.58,99.97
2010-09-18,0.0,19.49,78.25,1003.12,10.82,8.0,7.43,99.97,68.93,0.0,12.51,99.97,73.9,73.95,104.37
2010-09-19,0.0,21.78,73.54,1012.5,9.44,8.0,6.28,104.37,0.0,68.93,0.0,104.37,99.97,73.9,97.33
2010-09-20,0.0,13.94,66.82,1018.59,17.08,8.0,7.02,97.33,0.0,0.0,68.93,97.33,104.37,99.97,81.1
2010-09-21,0.0,19.6,69.87,1010.36,9.65,8.0,7.08,81.1,0.0,0.0,0.0,81.1,97.33,104.37,69.84
2010-09-22,15.33,21.65,63.31,1005.67,8.45,8.0,7.42,69.84,0.0,0.0,0.0,69.84,81.1,97.33,70.91
2010-09-23,4.21,19.29,68.28,1014.02,7.74,8.0,6.56,70.91,15.33,0.0,0.0,70.91,69.84,81.1,58.82
2010-09-24,28.91,26.61,67.61,1010.35,3.96,8.0,5.76,58.82,4.21,15.33,0.0,58.82,70.91,69.84,63.88
2010-09-25,37.49,19.07,73.67,1016.61,12.88,8.0,7.15,63.88,28.91,4.21,15.33,63.88,58.82,70.91,87.62
2010-09-26,0.0,21.67,73.46,1009.12,1.78,8.0,6.86,87.62,37.49,28.91,4.21,87.62,63.88,58.82,86.83
2010-09-27,0.0,23.21,69.94,1009.77,9.98,8.0,7.8,86.83,0.0,37.49,28.91,86.83,87.62,63.88,81.04
2010-09-28,8.5,26.61,63.74,1003.61,9.28,8.0,8.79,81.04,0.0,0.0,37.49,81.04,86.83,87.62,74.63
2010-09-29,0.0,19.53,71.27,1014.65,17.84,8.0,9.15,74.63,8.5,0.0,0.0,74.63,81.04,86.83,73.41
2010-09-30,19.4,26.15,65.23,1013.08,3.59,8.0,5.75,73.41,0.0,8.5,0.0,73.41,74.63,81.04,72.53
2010-10-01,0.0,23.39,58.09,1008.03,6.85,8.0,6.83,72.53,19.4,0.0,8.5,72.53,73.41,74.63,61.42
2010-10-02,0.0,21.03,62.64,1015.03,9.52,8.0,8.03,61.42,0.0,19.4,0.0,61.42,72.53,73.41,59.98
2010-10-03,0.0,24.75,65.85,1019.28,9.31,8.0,8.24,59.98,0.0,0.0,19.4,59.98,61.42,72.53,49.04
2010-10-04,0.0,24.21,71.43,1013.15,8.08,8.0,7.96,49.04,0.0,0.0,0.0,49.04,59.98,61.42,37.93
2010-10-05,0.0,22.33,63.58,1015.65,9.72,8.0,8.44,37.93,0.0,0.0,0.0,37.93,49.04,59.98,38.72
2010-10-06,0.0,24.12,56.2,1015.76,5.59,8.0,8.28,38.72,0.0,0.0,0.0,38.72,37.93,49.04,36.68
2010-10-07,17.8,23.1,64.86,1008.45,11.25,8.0,6.56,36.68,0.0,0.0,0.0,36.68,38.72,37.93,38.47
2010-10-08,0.0,24.46,65.06,1024.84,1.87,8.0,6.36,38.47,17.8,0.0,0.0,38.47,36.68,38.72,41.46
2010-10-09,0.0,25.95,65.37,1012.28,9.91,8.0,8.58,41.46,0.0,17.8,0.0,41.46,38.47,36.68,41.94
2010-10-10,0.0,28.37,70.32,1018.0,7.9,8.0,8.63,41.94,0.0,0.0,17.8,41.94,41.46,38.47,34.18
2010-10-11,0.0,21.42,70.82,1018.64,13.56,8.0,9.47,34.18,0.0,0.0,0.0,34.18,41.94,41.46,30.75
2010-10-12,0.0,29.96,59.33,1014.18,16.14,8.0,10.66,30.75,0.0,0.0,0.0,30.75,34.18,41.94,26.19
2010-10-13,0.0,19.86,58.99,1017.99,8.84,8.0,8.18,26.19,0.0,0.0,0.0,26.19,30.75,34.18,20.72
2010-10-14,26.08,24.47,55.83,1016.26,14.87,8.0,8.31,20.72,0.0,0.0,0.0,20.72,26.19,30.75,29.34
2010-10-15,0.0,26.43,67.82,1008.03,8.89,8.0,8.63,29.34,26.08,0.0,0.0,29.34,20.72,26.19,33.58
2010-10-16,0.0,25.77,72.88,1013.53,6.62,8.0,9.1,33.58,0.0,26.08,0.0,33.58,29.34,20.72,29.33
2010-10-17,0.0,23.62,60.35,1012.21,16.11,8.0,9.96,29.33,0.0,0.0,26.08,29.33,33.58,29.34,28.69
2010-10-18,54.22,24.76,60.68,1013.04,11.82,8.0,8.54,28.69,0.0,0.0,0.0,28.69,29.33,33.58,41.52
2010-10-19,0.0,24.16,72.46,1008.9,10.02,8.0,9.0,41.52,54.22,0.0,0.0,41.52,28.69,29.33,48.15
2010-10-20,0.0,24.02,65.55,1021.13,12.41,8.0,8.4,48.15,0.0,54.22,0.0,48.15,41.52,28.69,46.3
2010-10-21,0.0,27.72,64.89,1023.58,10.96,8.0,8.61,46.3,0.0,0.0,54.22,46.3,48.15,41.52,45.99
2010-10-22,0.0,26.59,53.32,1020.53,9.76,8.0,8.0,45.99,0.0,0.0,0.0,45.99,46.3,48.15,34.67
2010-10-23,11.81,24.07,66.23,1022.07,5.36,8.0,6.06,34.67,0.0,0.0,0.0,34.67,45.99,46.3,34.64
2010-10-24,12.68,28.15,54.81,1014.06,9.05,8.0,9.0,34.64,11.81,0.0,0.0,34.64,34.67,45.99,34.94
2010-10-25,0.0,26.77,53.2,1012.68,12.18,8.0,8.48,34.94,12.68,11.81,0.0,34.94,34.64,34.67,32.54
2010-10-26,0.0,28.13,58.54,1012.04,9.57,8.0,8.41,32.54,0.0,12.68,11.81,32.54,34.94,34.64,25.86
2010-10-27,0.0,27.77,56.7,1019.22,13.16,8.0,9.21,25.86,0.0,0.0,12.68,25.86,32.54,34.94,23.08
2010-10-28,0.0,24.22,59.09,1017.2,11.34,8.0,7.66,23.08,0.0,0.0,0.0,23.08,25.86,32.54,21.11
2010-10-29,29.03,24.99,50.39,1015.75,6.93,8.0,8.3,21.11,0.0,0.0,0.0,21.11,23.08,25.86,24.72
2010-10-30,0.0,28.35,67.03,1022.68,5.38,8.0,7.53,24.72,29.03,0.0,0.0,24.72,21.11,23.08,29.4
2010-10-31,0.0,28.1,68.06,1018.29,9.45,8.0,8.14,29.4,0.0,29.03,0.0,29.4,24.72,21.11,23.5
2010-11-01,79.42,26.61,46.38,1012.14,8.17,8.0,5.44,23.5,0.0,0.0,29.03,23.5,29.4,24.72,53.98
2010-11-02,0.0,27.05,66.7,1012.99,11.18,8.0,8.5,53.98,79.42,0.0,0.0,53.98,23.5,29.4,69.35
2010-11-03,0.0,30.03,54.03,1019.87,7.49,8.0,7.47,69.35,0.0,79.42,0.0,69.35,53.98,23.5,67.04
2010-11-04,0.0,25.45,65.55,1021.73,7.85,8.0,7.42,67.04,0.0,0.0,79.42,67.04,69.35,53.98,57.91
2010-11-05,0.0,28.38,58.93,1019.34,13.69,8.0,8.32,57.91,0.0,0.0,0.0,57.91,67.04,69.35,47.86
2010-11-06,16.83,26.59,59.47,1026.12,10.52,8.0,7.7,47.86,0.0,0.0,0.0,47.86,57.91,67.04,46.68
2010-11-07,0.0,26.63,57.83,1024.87,7.54,8.0,7.65,46.68,16.83,0.0,0.0,46.68,47.86,57.91,45.37
2010-11-08,0.0,30.0,67.47,1018.96,10.06,8.0,8.92,45.37,0.0,16.83,0.0,45.37,46.68,47.86,47.09
2010-11-09,0.0,29.4,50.18,1012.62,14.83,8.0,10.46,47.09,0.0,0.0,16.83,47.09,45.37,46.68,40.88
2010-11-10,0.0,29.45,62.98,1010.32,11.03,8.0,8.76,40.88,0.0,0.0,0.0,40.88,47.09,45.37,39.7
2010-11-11,0.0,30.75,66.3,1014.98,12.08,8.0,8.55,39.7,0.0,0.0,0.0,39.7,40.88,47.09,31.82
2010-11-12,0.0,27.61,63.48,1020.74,7.37,8.0,7.63,31.82,0.0,0.0,0.0,31.82,39.7,40.88,31.62
2010-11-13,0.0,29.34,74.61,1026.16,13.59,8.0,9.71,31.62,0.0,0.0,0.0,31.62,31.82,39.7,33.21
2010-11-14,0.0,26.93,54.52,1019.16,18.11,8.0,9.81,33.21,0.0,0.0,0.0,33.21,31.62,31.82,33.3
2010-11-15,0.0,28.58,64.8,1022.97,7.23,8.0,6.96,33.3,0.0,0.0,0.0,33.3,33.21,31.62,31.5
2010-11-16,0.0,27.52,57.24,1015.95,5.86,8.0,7.11,31.5,0.0,0.0,0.0,31.5,33.3,33.21,29.68
2010-11-17,0.0,28.15,66.51,1020.33,10.61,8.0,8.42,29.68,0.0,0.0,0.0,29.68,31.5,33.3,23.15
2010-11-18,0.0,,57.71,1021.38,13.06,8.0,8.78,23.15,0.0,0.0,0.0,23.15,29.68,31.5,14.76
2010-11-19,0.0,25.99,54.94,1007.41,9.68,8.0,7.61,14.76,0.0,0.0,0.0,14.76,23.15,29.68,15.22
2010-11-20,0.0,33.32,66.7,1015.28,6.31,8.0,8.14,15.22,0.0,0.0,0.0,15.22,14.76,23.15,9.81
2010-11-21,0.0,25.64,54.02,1022.14,9.62,8.0,8.23,9.81,0.0,0.0,0.0,9.81,15.22,14.76,6.09
2010-11-22,5.32,25.17,47.47,1018.81,12.09,8.0,8.67,6.09,0.0,0.0,0.0,6.09,9.81,15.22,5.0
2010-11-23,28.45,31.16,53.65,1011.49,8.58,8.0,8.49,5.0,5.32,0.0,0.0,5.0,6.09,9.81,14.79
2010-11-24,0.0,30.29,61.51,1005.36,12.13,8.0,9.59,14.79,28.45,5.32,0.0,14.79,5.0,6.09,22.61
2010-11-25,0.0,29.93,66.83,1015.72,14.08,8.0,9.44,22.61,0.0,28.45,5.32,22.61,14.79,5.0,26.17
2010-11-26,5.22,29.99,57.78,1017.22,10.84,8.0,7.83,26.17,0.0,0.0,28.45,26.17,22.61,14.79,20.11
2010-11-27,0.0,28.43,66.15,1013.2,9.9,8.0,8.02,20.11,5.22,0.0,0.0,20.11,26.17,22.61,15.01
2010-11-28,0.0,26.26,47.34,1018.36,12.9,8.0,8.49,15.01,0.0,5.22,0.0,15.01,20.11,26.17,7.41
2010-11-29,0.0,28.74,53.67,1020.21,7.0,8.0,7.83,7.41,0.0,0.0,5.22,7.41,15.01,20.11,7.42
2010-11-30,0.0,26.9,54.68,1021.06,6.66,8.0,7.06,7.42,0.0,0.0,0.0,7.42,7.41,15.01,7.0
2010-12-01,0.0,31.07,55.83,1005.96,9.07,8.0,8.07,7.0,0.0,0.0,0.0,7.0,7.42,7.41,6.51
2010-12-02,0.0,28.3,57.16,1011.19,8.28,8.0,8.8,6.51,0.0,0.0,0.0,6.51,7.0,7.42,5.0
2010-12-03,0.0,26.64,61.34,1016.27,7.19,8.0,6.92,5.0,0.0,0.0,0.0,5.0,6.51,7.0,6.54
2010-12-04,0.0,27.94,53.33,1020.67,16.41,8.0,9.05,6.54,0.0,0.0,0.0,6.54,5.0,6.51,5.0
2010-12-05,0.0,29.8,57.37,1020.28,17.6,8.0,10.65,5.0,0.0,0.0,0.0,5.0,6.54,5.0,7.27
2010-12-06,0.0,27.39,56.03,1020.22,8.76,8.0,8.0,7.27,0.0,0.0,0.0,7.27,5.0,6.54,5.0
2010-12-07,0.0,26.77,49.81,1015.96,10.32,8.0,10.17,5.0,0.0,0.0,0.0,5.0,7.27,5.0,7.27
2010-12-08,0.0,29.46,55.46,1016.26,9.34,8.0,9.67,7.27,0.0,0.0,0.0,7.27,5.0,7.27,7.46
2010-12-09,0.0,29.49,55.21,1014.27,13.88,8.0,7.32,7.46,0.0,0.0,0.0,7.46,7.27,5.0,8.43
2010-12-10,0.0,27.63,55.02,1021.77,14.57,8.0,8.09,8.43,0.0,0.0,0.0,8.43,7.46,7.27,6.02
2010-12-11,18.04,27.74,56.36,1013.34,3.78,8.0,7.4,6.02,0.0,0.0,0.0,6.02,8.43,7.46,18.74
2010-12-12,10.5,29.51,56.64,1022.2,11.67,8.0,8.47,18.74,18.04,0.0,0.0,18.74,6.02,8.43,21.55
2010-12-13,0.0,25.33,53.06,1019.0,5.43,8.0,7.91,21.55,10.5,18.04,0.0,21.55,18.74,6.02,31.18
2010-12-14,4.0,25.44,64.97,1017.75,16.15,8.0,9.43,31.18,0.0,10.5,18.04,31.18,21.55,18.74,31.9
2010-12-15,5.76,27.18,47.86,1014.7,11.54,8.0,7.28,31.9,4.0,0.0,10.5,31.9,31.18,21.55,35.08
2010-12-16,0.0,28.45,50.98,1011.21,7.12,8.0,8.88,35.08,5.76,4.0,0.0,35.08,31.9,31.18,37.25
2010-12-17,0.0,29.77,75.48,1014.76,9.16,8.0,9.82,37.25,0.0,5.76,4.0,37.25,35.08,31.9,35.72
2010-12-18,0.0,32.68,48.74,1016.35,8.99,8.0,7.61,35.72,0.0,0.0,5.76,35.72,37.25,35.08,37.23
2010-12-19,0.0,31.14,46.53,1006.15,11.84,8.0,8.67,37.23,0.0,0.0,0.0,37.23,35.72,37.25,35.47
2010-12-20,0.0,28.6,61.14,1017.01,13.65,8.0,8.63,35.47,0.0,0.0,0.0,35.47,37.23,35.72,33.42
2010-12-21,0.0,28.95,41.46,1022.62,5.98,8.0,8.88,33.42,0.0,0.0,0.0,33.42,35.47,37.23,30.66
2010-12-22,0.0,26.49,54.36,1020.83,16.44,8.0,10.32,30.66,0.0,0.0,0.0,30.66,33.42,35.47,28.18
2010-12-23,0.0,28.94,71.04,1015.51,15.62,8.0,8.83,28.18,0.0,0.0,0.0,28.18,30.66,33.42,28.32
2010-12-24,8.96,28.26,45.21,1018.22,6.94,8.0,7.56,28.32,0.0,0.0,0.0,28.32,28.18,30.66,25.43
2010-12-25,0.0,29.78,42.17,1015.2,10.25,8.0,9.42,25.43,8.96,0.0,0.0,25.43,28.32,28.18,23.16
2010-12-26,18.18,26.89,45.57,1018.72,15.99,8.0,8.96,23.16,0.0,8.96,0.0,23.16,25.43,28.32,30.69
2010-12-27,0.0,30.25,62.38,1025.66,14.32,8.0,9.34,30.69,18.18,0.0,8.96,30.69,23.16,25.43,27.58
2010-12-28,4.1,32.76,63.99,1022.79,8.82,8.0,9.37,27.58,0.0,18.18,0.0,27.58,30.69,23.16,30.77
2010-12-29,0.0,28.64,52.56,1020.54,12.85,8.0,9.4,30.77,4.1,0.0,18.18,30.77,27.58,30.69,26.8
2010-12-30,0.0,29.9,60.96,1015.46,20.49,8.0,10.29,26.8,0.0,4.1,0.0,26.8,30.77,27.58,19.11
2010-12-31,0.0,30.6,65.95,1021.66,10.37,8.0,7.54,19.11,0.0,0.0,4.1,19.11,26.8,30.77,14.14
2011-01-01,0.0,27.84,68.78,1009.45,7.79,8.0,8.37,14.14,0.0,0.0,0.0,14.14,19.11,26.8,15.53
2011-01-02,0.0,29.38,54.59,1016.61,10.6,8.0,9.34,15.53,0.0,0.0,0.0,15.53,14.14,19.11,9.58
2011-01-03,0.0,28.82,40.25,1020.77,10.86,8.0,9.2,9.58,0.0,0.0,0.0,9.58,15.53,14.14,5.0
2011-01-04,23.59,29.0,50.67,1021.53,8.16,8.0,7.06,5.0,0.0,0.0,0.0,5.0,9.58,15.53,15.72
2011-01-05,0.0,26.79,53.48,1021.15,11.55,8.0,9.07,15.72,23.59,0.0,0.0,15.72,5.0,9.58,13.77
2011-01-06,0.0,28.75,54.72,1019.25,5.61,8.0,7.17,13.77,0.0,23.59,0.0,13.77,15.72,5.0,16.55
2011-01-07,0.0,29.9,55.28,1016.78,7.67,8.0,6.24,16.55,0.0,0.0,23.59,16.55,13.77,15.72,6.87
2011-01-08,0.0,32.25,64.49,1020.42,12.65,8.0,9.0,6.87,0.0,0.0,0.0,6.87,16.55,13.77,6.98
2011-01-09,0.0,30.98,65.65,1012.93,3.86,8.0,6.74,6.98,0.0,0.0,0.0,6.98,6.87,16.55,5.22
2011-01-10,5.03,33.92,55.6,1013.44,13.16,8.0,9.43,5.22,0.0,0.0,0.0,5.22,6.98,6.87,11.54
2011-01-11,0.0,26.57,64.56,1017.94,2.96,8.0,6.05,11.54,5.03,0.0,0.0,11.54,5.22,6.98,5.0
2011-01-12,0.0,30.63,59.46,1018.47,3.94,8.0,7.49,5.0,0.0,5.03,0.0,5.0,11.54,5.22,5.0
2011-01-13,0.0,28.86,57.49,1008.44,8.25,8.0,6.83,5.0,0.0,0.0,5.03,5.0,5.0,11.54,5.83
2011-01-14,35.86,33.82,63.47,1019.81,11.0,8.0,8.51,5.83,0.0,0.0,0.0,5.83,5.0,5.0,19.14
2011-01-15,0.0,26.27,57.71,1021.36,14.64,8.0,9.07,19.14,35.86,0.0,0.0,19.14,5.83,5.0,22.14
2011-01-16,9.56,26.14,71.7,1017.07,10.2,8.0,9.46,22.14,0.0,35.86,0.0,22.14,19.14,5.83,21.5
2011-01-17,22.48,26.69,47.33,1029.29,9.14,8.0,7.85,21.5,9.56,0.0,35.86,21.5,22.14,19.14,31.57
2011-01-18,0.0,22.82,53.89,1013.96,12.03,8.0,8.03,31.57,22.48,9.56,0.0,31.57,21.5,22.14,41.35
2011-01-19,0.0,26.76,56.71,1015.53,6.95,8.0,8.34,41.35,0.0,22.48,9.56,41.35,31.57,21.5,36.33
2011-01-20,29.95,26.11,60.78,1015.32,10.49,8.0,8.47,36.33,0.0,0.0,22.48,36.33,41.35,31.57,44.71
2011-01-21,0.0,28.32,66.68,1016.87,5.8,8.0,8.02,44.71,29.95,0.0,0.0,44.71,36.33,41.35,46.23
2011-01-22,0.0,28.74,57.75,1015.56,10.29,8.0,8.97,46.23,0.0,29.95,0.0,46.23,44.71,36.33,42.51
2011-01-23,0.0,32.51,48.07,1010.12,9.55,8.0,8.46,42.51,0.0,0.0,29.95,42.51,46.23,44.71,36.5
2011-01-24,21.94,30.12,64.04,1014.37,7.19,8.0,7.44,36.5,0.0,0.0,0.0,36.5,42.51,46.23,37.2
2011-01-25,0.0,26.24,63.55,1016.57,10.58,8.0,8.38,37.2,21.94,0.0,0.0,37.2,36.5,42.51,32.15
2011-01-26,0.0,25.36,44.8,1023.15,10.55,8.0,6.28,32.15,0.0,21.94,0.0,32.15,37.2,36.5,36.15
2011-01-27,11.92,28.76,58.49,1027.96,14.11,8.0,7.35,36.15,0.0,0.0,21.94,36.15,32.15,37.2,36.01
2011-01-28,0.0,24.16,47.51,1023.58,4.38,8.0,8.27,36.01,11.92,0.0,0.0,36.01,36.15,32.15,36.0
2011-01-29,0.0,31.96,54.12,1012.97,9.73,8.0,9.61,36.0,0.0,11.92,0.0,36.0,36.01,36.15,33.95
2011-01-30,19.03,30.25,52.59,1013.31,7.34,8.0,7.62,33.95,0.0,0.0,11.92,33.95,36.0,36.01,34.0
2011-01-31,0.0,26.05,64.71,1015.94,13.04,8.0,7.51,34.0,19.03,0.0,0.0,34.0,33.95,36.0,29.05
2011-02-01,0.0,22.86,60.0,1025.6,12.64,8.0,8.54,29.05,0.0,19.03,0.0,29.05,34.0,33.95,25.69
2011-02-02,0.0,30.45,50.32,1015.79,11.78,8.0,9.43,25.69,0.0,0.0,19.03,25.69,29.05,34.0,22.84
2011-02-03,0.0,26.69,65.63,1009.92,7.54,8.0,7.02,22.84,0.0,0.0,0.0,22.84,25.69,29.05,17.03
2011-02-04,59.37,29.99,49.57,1013.99,13.1,8.0,8.91,17.03,0.0,0.0,0.0,17.03,22.84,25.69,37.79
2011-02-05,6.56,22.82,62.07,1020.22,4.64,8.0,5.45,37.79,59.37,0.0,0.0,37.79,17.03,22.84,40.85
2011-02-06,0.0,25.22,54.21,1019.82,3.93,8.0,6.74,40.85,6.56,59.37,0.0,40.85,37.79,17.03,44.23
2011-02-07,0.0,26.64,57.51,1015.31,5.53,8.0,7.28,44.23,0.0,6.56,59.37,44.23,40.85,37.79,39.81
2011-02-08,0.0,26.66,63.75,1019.66,9.88,8.0,8.23,39.81,0.0,0.0,6.56,39.81,44.23,40.85,34.85
2011-02-09,0.0,25.32,64.03,1004.81,12.36,8.0,10.09,34.85,0.0,0.0,0.0,34.85,39.81,44.23,27.11
2011-02-10,33.21,27.91,69.9,1016.63,0.5,8.0,5.85,27.11,0.0,0.0,0.0,27.11,34.85,39.81,34.06
